,date,contributors,total_changes
138,2017-01-31 00:00:00+00:00,9,2722
139,2017-02-28 00:00:00+00:00,15,1876
140,2017-03-31 00:00:00+00:00,10,1450
141,2017-04-30 00:00:00+00:00,11,1048
142,2017-05-31 00:00:00+00:00,27,3304
143,2017-06-30 00:00:00+00:00,13,490
144,2017-07-31 00:00:00+00:00,11,231
145,2017-08-31 00:00:00+00:00,12,661
146,2017-09-30 00:00:00+00:00,10,1158
147,2017-10-31 00:00:00+00:00,6,1081
148,2017-11-30 00:00:00+00:00,14,664
149,2017-12-31 00:00:00+00:00,11,593
150,2018-01-31 00:00:00+00:00,5,240
151,2018-02-28 00:00:00+00:00,7,61
152,2018-03-31 00:00:00+00:00,9,4569
153,2018-04-30 00:00:00+00:00,8,378
154,2018-05-31 00:00:00+00:00,9,473
155,2018-06-30 00:00:00+00:00,12,522
156,2018-07-31 00:00:00+00:00,6,156
157,2018-08-31 00:00:00+00:00,10,1431
158,2018-09-30 00:00:00+00:00,14,1701
159,2018-10-31 00:00:00+00:00,33,5587
160,2018-11-30 00:00:00+00:00,13,810
161,2018-12-31 00:00:00+00:00,10,238
162,2019-01-31 00:00:00+00:00,8,297
163,2019-02-28 00:00:00+00:00,5,460
164,2019-03-31 00:00:00+00:00,8,704
165,2019-04-30 00:00:00+00:00,7,202
166,2019-05-31 00:00:00+00:00,12,687
167,2019-06-30 00:00:00+00:00,10,3215
168,2019-07-31 00:00:00+00:00,6,415
169,2019-08-31 00:00:00+00:00,7,374
170,2019-09-30 00:00:00+00:00,7,607
171,2019-10-31 00:00:00+00:00,7,621
172,2019-11-30 00:00:00+00:00,9,1670
173,2019-12-31 00:00:00+00:00,16,1074
174,2020-01-31 00:00:00+00:00,11,528
175,2020-02-29 00:00:00+00:00,12,657
176,2020-03-31 00:00:00+00:00,9,452
177,2020-04-30 00:00:00+00:00,9,1569
178,2020-05-31 00:00:00+00:00,11,1124
179,2020-06-30 00:00:00+00:00,10,1044
180,2020-07-31 00:00:00+00:00,4,586
181,2020-08-31 00:00:00+00:00,2,301
182,2020-09-30 00:00:00+00:00,11,271
183,2020-10-31 00:00:00+00:00,30,2329
184,2020-11-30 00:00:00+00:00,4,321
185,2020-12-31 00:00:00+00:00,5,596
186,2021-01-31 00:00:00+00:00,7,275
187,2021-02-28 00:00:00+00:00,7,812
188,2021-03-31 00:00:00+00:00,9,701
189,2021-04-30 00:00:00+00:00,13,1281
190,2021-05-31 00:00:00+00:00,7,307
191,2021-06-30 00:00:00+00:00,11,543
192,2021-07-31 00:00:00+00:00,11,408
193,2021-08-31 00:00:00+00:00,9,1939
194,2021-09-30 00:00:00+00:00,9,665
195,2021-10-31 00:00:00+00:00,21,4504
196,2021-11-30 00:00:00+00:00,12,5193
197,2021-12-31 00:00:00+00:00,10,7044
198,2022-01-31 00:00:00+00:00,24,1685
199,2022-02-28 00:00:00+00:00,13,2022
200,2022-03-31 00:00:00+00:00,5,375
201,2022-04-30 00:00:00+00:00,7,712
202,2022-05-31 00:00:00+00:00,9,120
203,2022-06-30 00:00:00+00:00,9,247
204,2022-07-31 00:00:00+00:00,5,109
205,2022-08-31 00:00:00+00:00,9,693
206,2022-09-30 00:00:00+00:00,7,1767
207,2022-10-31 00:00:00+00:00,12,1315
208,2022-11-30 00:00:00+00:00,8,1587
209,2022-12-31 00:00:00+00:00,15,3839
210,2023-01-31 00:00:00+00:00,11,2568
211,2023-02-28 00:00:00+00:00,16,2220
212,2023-03-31 00:00:00+00:00,9,1148
213,2023-04-30 00:00:00+00:00,12,770
214,2023-05-31 00:00:00+00:00,6,331
215,2023-06-30 00:00:00+00:00,4,669
216,2023-07-31 00:00:00+00:00,8,217
217,2023-08-31 00:00:00+00:00,9,302
218,2023-09-30 00:00:00+00:00,7,954
219,2023-10-31 00:00:00+00:00,10,963
220,2023-11-30 00:00:00+00:00,6,262
221,2023-12-31 00:00:00+00:00,5,214
222,2024-01-31 00:00:00+00:00,7,716
223,2024-02-29 00:00:00+00:00,8,1681
224,2024-03-31 00:00:00+00:00,5,213
225,2024-04-30 00:00:00+00:00,8,1120
226,2024-05-31 00:00:00+00:00,9,698
227,2024-06-30 00:00:00+00:00,7,508
228,2024-07-31 00:00:00+00:00,5,278
229,2024-08-31 00:00:00+00:00,5,3393
230,2024-09-30 00:00:00+00:00,9,478
231,2024-10-31 00:00:00+00:00,12,35618
232,2024-11-30 00:00:00+00:00,3,495
233,2024-12-31 00:00:00+00:00,4,6018
234,2025-01-31 00:00:00+00:00,10,11156
235,2025-02-28 00:00:00+00:00,11,14106
236,2025-03-31 00:00:00+00:00,9,1839
237,2025-04-30 00:00:00+00:00,7,581
238,2025-05-31 00:00:00+00:00,5,504
239,2025-06-30 00:00:00+00:00,7,1095
240,2025-07-31 00:00:00+00:00,4,314
241,2025-08-31 00:00:00+00:00,7,1072
242,2025-09-30 00:00:00+00:00,9,1821
243,2025-10-31 00:00:00+00:00,8,2538
244,2025-11-30 00:00:00+00:00,8,1998
245,2025-12-31 00:00:00+00:00,9,497
246,2026-01-31 00:00:00+00:00,2,107
