,date,contributors,total_changes
138,2017-01-31 00:00:00+00:00,9,4875
139,2017-02-28 00:00:00+00:00,15,4421
140,2017-03-31 00:00:00+00:00,10,2028
141,2017-04-30 00:00:00+00:00,11,2388
142,2017-05-31 00:00:00+00:00,27,6222
143,2017-06-30 00:00:00+00:00,13,1069
144,2017-07-31 00:00:00+00:00,11,309
145,2017-08-31 00:00:00+00:00,12,1504
146,2017-09-30 00:00:00+00:00,10,1773
147,2017-10-31 00:00:00+00:00,6,2361
148,2017-11-30 00:00:00+00:00,14,1046
149,2017-12-31 00:00:00+00:00,11,1279
150,2018-01-31 00:00:00+00:00,5,485
151,2018-02-28 00:00:00+00:00,7,113
152,2018-03-31 00:00:00+00:00,9,4800
153,2018-04-30 00:00:00+00:00,8,741
154,2018-05-31 00:00:00+00:00,9,939
155,2018-06-30 00:00:00+00:00,12,2500
156,2018-07-31 00:00:00+00:00,6,332
157,2018-08-31 00:00:00+00:00,10,2123
158,2018-09-30 00:00:00+00:00,14,6215
159,2018-10-31 00:00:00+00:00,33,11333
160,2018-11-30 00:00:00+00:00,13,1378
161,2018-12-31 00:00:00+00:00,10,517
162,2019-01-31 00:00:00+00:00,8,552
163,2019-02-28 00:00:00+00:00,5,653
164,2019-03-31 00:00:00+00:00,8,916
165,2019-04-30 00:00:00+00:00,7,320
166,2019-05-31 00:00:00+00:00,12,980
167,2019-06-30 00:00:00+00:00,10,6118
168,2019-07-31 00:00:00+00:00,6,624
169,2019-08-31 00:00:00+00:00,7,591
170,2019-09-30 00:00:00+00:00,7,669
171,2019-10-31 00:00:00+00:00,7,700
172,2019-11-30 00:00:00+00:00,9,3546
173,2019-12-31 00:00:00+00:00,16,2881
174,2020-01-31 00:00:00+00:00,11,776
175,2020-02-29 00:00:00+00:00,12,1902
176,2020-03-31 00:00:00+00:00,9,738
177,2020-04-30 00:00:00+00:00,9,2440
178,2020-05-31 00:00:00+00:00,11,3062
179,2020-06-30 00:00:00+00:00,10,2064
180,2020-07-31 00:00:00+00:00,4,1143
181,2020-08-31 00:00:00+00:00,2,575
182,2020-09-30 00:00:00+00:00,11,491
183,2020-10-31 00:00:00+00:00,30,4320
184,2020-11-30 00:00:00+00:00,4,417
185,2020-12-31 00:00:00+00:00,5,639
186,2021-01-31 00:00:00+00:00,7,415
187,2021-02-28 00:00:00+00:00,7,1382
188,2021-03-31 00:00:00+00:00,9,1158
189,2021-04-30 00:00:00+00:00,13,4089
190,2021-05-31 00:00:00+00:00,7,583
191,2021-06-30 00:00:00+00:00,11,988
192,2021-07-31 00:00:00+00:00,11,691
193,2021-08-31 00:00:00+00:00,9,3323
194,2021-09-30 00:00:00+00:00,9,6376
195,2021-10-31 00:00:00+00:00,21,8281
196,2021-11-30 00:00:00+00:00,12,10315
197,2021-12-31 00:00:00+00:00,10,14501
198,2022-01-31 00:00:00+00:00,24,3539
199,2022-02-28 00:00:00+00:00,13,3777
200,2022-03-31 00:00:00+00:00,5,616
201,2022-04-30 00:00:00+00:00,7,1520
202,2022-05-31 00:00:00+00:00,9,2046
203,2022-06-30 00:00:00+00:00,9,314
204,2022-07-31 00:00:00+00:00,5,109
205,2022-08-31 00:00:00+00:00,9,2528
206,2022-09-30 00:00:00+00:00,7,2545
207,2022-10-31 00:00:00+00:00,12,4687
208,2022-11-30 00:00:00+00:00,8,3948
209,2022-12-31 00:00:00+00:00,15,9584
210,2023-01-31 00:00:00+00:00,11,14459
211,2023-02-28 00:00:00+00:00,16,10597
212,2023-03-31 00:00:00+00:00,9,2688
213,2023-04-30 00:00:00+00:00,12,1406
214,2023-05-31 00:00:00+00:00,6,412
215,2023-06-30 00:00:00+00:00,4,1416
216,2023-07-31 00:00:00+00:00,8,519
217,2023-08-31 00:00:00+00:00,9,585
218,2023-09-30 00:00:00+00:00,7,1261
219,2023-10-31 00:00:00+00:00,10,2594
220,2023-11-30 00:00:00+00:00,6,385
221,2023-12-31 00:00:00+00:00,5,533
222,2024-01-31 00:00:00+00:00,7,1379
223,2024-02-29 00:00:00+00:00,8,3219
224,2024-03-31 00:00:00+00:00,5,280
225,2024-04-30 00:00:00+00:00,8,1770
226,2024-05-31 00:00:00+00:00,9,1776
227,2024-06-30 00:00:00+00:00,7,848
228,2024-07-31 00:00:00+00:00,5,541
229,2024-08-31 00:00:00+00:00,5,4799
230,2024-09-30 00:00:00+00:00,9,1240
231,2024-10-31 00:00:00+00:00,12,36540
232,2024-11-30 00:00:00+00:00,3,1034
233,2024-12-31 00:00:00+00:00,4,87369
234,2025-01-31 00:00:00+00:00,10,26981
235,2025-02-28 00:00:00+00:00,11,105008
236,2025-03-31 00:00:00+00:00,9,2650
237,2025-04-30 00:00:00+00:00,7,1210
238,2025-05-31 00:00:00+00:00,5,874
239,2025-06-30 00:00:00+00:00,7,1734
240,2025-07-31 00:00:00+00:00,4,1259
241,2025-08-31 00:00:00+00:00,7,1764
242,2025-09-30 00:00:00+00:00,9,4339
243,2025-10-31 00:00:00+00:00,8,5112
244,2025-11-30 00:00:00+00:00,8,4287
245,2025-12-31 00:00:00+00:00,9,2039
246,2026-01-31 00:00:00+00:00,2,201
